100000 500
272729458 991421057 9453
-421725666 -207217616 7119
-156928939 -4568237 97
-590688883 349199400 5042
-997823774 -922991931 1278
-667740994 -219788538 1639
-403782651 -397490686 5802
523988873 788109600 7399
-828063330 -157079589 6273
-374506494 -103426650 1697
960620595 966751393 3838
356434342 626483766 7838
-80635562 869174354 5440
898561945 931207006 1725
-951996087 857834137 4901
-638559891 -620357192 1749
282645855 454977591 4419
-576913638 831889022 3559
-653048272 -119302454 4046
685388491 731166539 5327
224674352 566907791 2134
949664453 954537402 5178
-420274288 555092241 2559
-972586282 -37048020 4667
-113926629 2026368 9772
985441714 992259407 7669
50928282 516659594 3573
-641471384 243941572 3459
106046984 739657392 429
-696941450 580009733 6943
-858327140 -64030194 7460
-32271078 601804880 4672
291588440 939547252 1072
-996582418 751793031 7530
-12694776 182048252 1629
117710336 494151219 6537
-639306320 261441588 7930
-610142724 619115096 790
762504114 987624877 9661
-822396590 -448895772 438
699429485 827487454 9007
427528076 956202309 6698
-668609783 -430720036 3324
-72825529 -48821632 6674
550825005 687580466 7284
-816138173 32566928 4418
340257115 482966759 2214
263334531 459354651 6258
-612118392 713860119 4561
-712522387 -650099343 5429
-417700910 -375165982 5820
151179873 461737963 5199
4487150 311893435 9731
983559668 984775144 2407
841533337 974004078 2686
516605596 974226298 6950
411751612 623347398 9560
123349713 261198568 907
899066829 989245727 6511
-784209521 -363143019 4471
-176342156 140763511 7872
740785202 761933019 7443
232187470 467510794 7516
-267401938 743181772 3648
-784575663 436008855 468
-153835523 640619293 3357
-629579527 -529103630 9660
-247372965 325524058 8129
408660920 786271726 5650
887979559 972089542 6477
726695048 982931969 7824
-566033049 480659479 8672
-150100710 358390427 4346
-672344314 692985171 8663
-239641228 178707183 4301
201776716 302379505 7995
-74239823 463005433 849
-500235251 534319545 6036
-275771294 834082654 1078
-960331923 -35896705 2967
-957564677 776875171 4863
-288806199 287628122 9825
272637200 808390898 8481
-527001048 -154210455 3313
-620232050 330125481 3768
972171729 987991547 2019
158287560 998875973 4360
-625060766 832201328 2577
-117479355 702843887 6501
-455132945 885131081 1828
711390619 842386454 7747
-755966830 -633577783 32
431199789 759759727 3520
-80509522 679686256 7077
288061490 848036476 8978
910904544 925738944 6031
-850119539 -820752921 8631
-846052630 998056291 9953
-652228653 461588224 799
156808388 620959018 7406
-582489640 736434153 5551
576812836 662802237 488
326557587 782989348 1473
-651943781 962579261 6708
-449120382 407655648 4794
-405695 366875516 4777
581732941 721738336 763
-920138763 -517746752 761
-145979737 224994397 6358
-140474952 45927141 4259
-505478969 430489976 6648
6676809 251299097 4205
-118483691 401972125 9663
168201980 781582213 2481
276905824 811346418 8282
-790290343 1925968 8436
90603812 717451864 7101
-927026177 921482886 6829
-75551628 923926078 3750
-712517726 800250613 550
552996515 764691961 1686
-217903285 41112533 7157
417934193 955834541 7601
-456168303 915546831 1849
439967981 989921122 9526
-373428622 973354534 9753
-575555342 930626609 9592
-739792834 -490616195 1100
776336492 985721201 6691
673880649 961214420 8440
668125154 726912408 2039
115161915 160742569 4477
-753530197 -433877912 1397
633136936 757757650 3016
136612146 726657348 3098
153479582 424237510 292
368102994 608656692 6386
-693600609 -235251240 5880
-407654928 744224436 5365
-676258798 -674459326 2175
-727707538 -46004545 8494
-955433280 -694950818 5496
285059135 360504057 7664
-863399998 -718770858 5399
434323688 456818873 4438
319624750 582226309 7383
571136442 589186356 9382
953652174 987204977 2633
392851780 411533901 5777
-852496225 171805634 9796
-857611973 -510624854 24
419896748 895727933 226
219750614 765506885 7013
541959936 914582201 19
805867889 864925615 9160
-256854503 496223088 6094
873841995 983423485 6860
785651275 978486902 9190
870462828 977670217 6014
-111603664 875414501 9726
-549703484 66419221 9726
890199998 914254293 5163
-938512044 72808584 820
223626965 529680827 1990
494858297 802737501 368
-646450126 856505214 1354
-605964003 -121569562 9791
-15886574 547700313 9021
296971829 678530628 9121
981668336 983298201 4298
132492006 175444830 9348
98867591 733809780 3213
-345082217 55922120 6911
-654100327 827761137 6424
-663277615 895469405 7875
410110239 893432903 4032
401731437 679752214 8152
-451490034 59317621 9972
747955332 967250302 292
-543714588 -492071941 3977
-219945199 192496800 2026
-613852351 724113111 7303
612334762 868941166 6948
-450979148 -24148883 6949
-450288363 159651363 1755
-190867227 -40723718 9982
285522865 736774868 8761
-494601891 -412309780 5329
-525026700 926437353 9054
183722052 703690361 6667
758847900 878840449 3021
-849067828 -655436031 6123
-115131264 611659301 4720
832733022 956227684 9799
-554115241 -256582228 4552
-326222780 132974391 3757
586017995 715537297 9424
-84365559 187844016 2467
911899794 936975708 4772
-573860210 315521642 3004
-110625039 101575801 3373
-719682793 -490359083 9241
-221815910 723950992 5219
-707477963 357718210 986
623173707 843309207 8485
798477950 985978979 2237
547577853 643859581 1039
152631404 495060824 8474
864568673 935967954 691
-642262297 -411120783 5535
-380064865 103328320 6031
528705741 986518941 402
-526554592 -142146346 6730
39950775 899299741 2677
-945636176 -661622066 7452
690832769 911693611 6979
-524269665 908896680 7333
756490380 911350926 9080
-312877831 836481063 6033
712001757 722204423 1894
737566174 837220533 1546
918871406 927874477 8731
-518998685 -449912702 5837
-351537197 -71322744 1657
40560209 394371157 9759
253919653 636392263 7431
113951513 223000599 8078
-55964135 278543749 2932
331001001 508055735 4116
-373251805 313309119 6191
595918054 639107746 2404
-255884541 118935627 5512
-735956044 283769074 2955
886401005 961527817 9434
7458622 245891142 9475
-426525153 970452607 5095
744491544 879944768 5053
-755783515 419660534 6926
932299026 993242665 6878
-511414385 553586768 3775
-443053366 562275484 1636
-309014220 -208238975 6936
27269153 47906344 5807
296979638 753126417 3670
-198542715 188458608 7211
-171546963 710011491 4861
181833708 921295462 3720
-865539004 -429353132 1024
351193656 755110799 1073
55551868 867185146 6397
603377295 707417386 5514
147060191 664238027 5166
-996957031 704741856 187
128591992 735440135 2658
692792534 955305169 3303
969271197 981326020 9950
-331420384 523961640 7219
439208564 702111368 6311
-668429535 -361689548 6347
-38167233 937585571 2321
-216227665 130558189 371
-355191624 542947253 6188
-195626034 -146091349 976
-353654971 163903810 1886
103981558 292612767 4626
418733739 620316001 3662
324940805 340488485 606
887215382 891500734 8216
591217924 846889466 2822
-669642573 -521161532 6209
-679564912 -669340234 9041
891277134 966548797 1783
-342556194 158183410 8910
653230964 814321459 1518
-237420239 823109741 4822
522852938 933898453 4731
-800274894 148284231 4402
330938928 848715374 7750
793074504 919516198 7667
-737035867 379761215 7337
-346555278 -294059749 1650
566409435 922476513 9504
715104548 780384181 7874
840433813 898517576 5778
-69729518 264004532 762
-909817274 683880665 9464
-341695244 958614357 1190
-540398480 657911755 6190
-723876721 474984593 6071
326791188 671690256 413
-63487665 730675945 7777
839445282 998761886 9291
484815400 803822736 8489
458161287 633809663 3659
-92807910 48409957 2387
-747316394 982090719 2286
-580577238 523476575 8607
41796205 464613273 1502
530220809 547139544 3957
871305473 919778098 8582
-103665400 720238873 5224
584098576 946826523 3040
989821295 993957499 4806
-190890705 681401148 650
427915949 848309873 8076
61453754 608094730 571
156480237 324079430 5678
270943866 414630261 1326
-156095470 -98779532 9717
597387283 698108029 6483
2905773 873488418 2542
-181291096 638887534 7200
-406172889 270235207 6135
283431989 657216194 1149
-643171547 -188786960 4795
87492318 233242752 8543
107963984 715744560 4106
808724051 911862456 6597
-432572153 -257282299 369
108793348 410162438 5669
-39746089 686710898 7671
-539116052 -394641655 2441
754954396 864925583 7390
-308779121 912456046 7713
111513140 607782883 2663
709988402 751245847 5178
822286037 950959894 7178
809838333 844193787 4820
78724992 214859970 5028
240248972 752711260 6907
601670626 866631600 1453
219862135 291224063 670
-310462398 28514533 889
-826977276 313667996 8796
442251526 770975055 5051
567962372 833645729 4896
772430502 966657557 4915
817198953 984149601 5295
616016764 983646217 612
624509386 742130427 644
-131896770 91831475 2552
-304605388 183506663 7580
-621996400 -87267744 2420
-758233332 -219205318 8913
-985758175 454234303 6430
-723867882 -51460002 2497
489528404 605138478 5049
562842704 654887559 7572
768797128 827944541 8801
109843312 238228736 3476
-720005020 218614351 965
-869416185 457346503 1664
747781034 757587612 8668
-801562562 -202472490 1772
-434018309 -219082599 9332
-873372815 -430247856 5893
-765930827 -501049459 31
989847473 995209291 2083
-270550043 -147215355 9836
-304535890 288227803 535
-911396230 866607664 7981
-42032463 964659052 183
-736924950 -310913624 2933
664630082 668351068 2939
-912266084 347514320 8289
427728990 473715669 9939
-896443365 377336142 9497
-596234964 447678889 9456
812914840 901834452 2705
-710722648 -226148881 2811
-403420391 -120064126 5979
-72321604 683763863 8336
519408937 742296952 9017
286268552 754699587 7223
-537530126 -387722801 7397
-246363862 909154203 7574
-851404318 453288664 3652
152108447 564431321 8819
-908320436 -854714618 7198
354264529 534884407 2139
572990212 577584365 6399
718408867 891370973 507
-20583759 118948655 857
-453509053 191300392 1481
96933052 890734895 4865
915605812 923912190 3545
-334911970 928419490 7194
-16058054 307059561 3130
354943703 985630095 5201
-178403705 -57830675 7396
347962234 421305388 8210
-617143849 -418435941 5575
-450803051 402296646 7440
-980566322 -556637795 7096
977926151 984990609 9315
775151791 924002690 1555
-439850507 -285385923 4154
640983170 918180715 9188
-699236871 -520183240 836
564284197 723510216 7981
894887945 896234285 8090
348069371 963250685 8059
-16732627 259113783 5451
763048443 874828803 6231
-825552073 763435267 2387
-231346773 157782820 8040
-613006122 188579353 2592
-97515570 858754068 6280
713408597 803180290 9585
-786884770 -403627470 4780
125209629 435959594 547
63633353 589933706 1812
636440744 653127706 1913
461447998 783837347 8529
402648184 700223311 553
686007169 834296561 9173
659791707 903080615 5331
188425114 431128030 3576
-564756387 -94382169 5154
-761729626 -303652002 4703
-170246233 367999374 8381
-434340811 -223770555 4095
664283671 964406012 1071
242421056 877186872 5464
-177931496 479632332 5751
104110667 993591237 1334
302952452 397750580 8659
-443466453 -355624274 735
-415368782 -83939912 3827
-523285118 234639936 3186
140047388 985648642 811
-13402071 52844163 698
-133640684 486873479 1131
-790119291 413207114 7654
-564597349 202134546 6112
455728532 630023563 6787
395558076 720893058 503
409884501 710009745 5610
23663561 32587214 1889
-792428657 617756568 832
447400782 777414535 2463
-477852591 532356010 8068
-922014228 -523008945 1774
-398546914 966723559 9541
220288416 404697952 1752
-875203607 883714213 3134
-690370004 113827189 1776
-396175148 784920330 7319
-235427470 259978083 6099
236679480 326760730 5813
773326843 784647117 3667
-113803268 276107734 9857
745627706 976610398 2176
-348997127 641641694 46
575174005 985920250 5219
501149139 730004202 6167
454135385 831891749 7299
-191171503 820821464 6429
517722862 932747869 9701
915422405 946629478 8827
151788794 975786123 9861
626506269 903224275 1032
-683133726 -422740565 49
939591924 956579671 6482
862817014 989467424 1648
40014237 809970061 4834
-335618820 -319767405 7003
903872633 995022394 1153
-223355084 725042765 9259
107385699 201477175 4770
102471133 533993529 641
947746584 985281077 3926
-957802491 122368290 9567
-693758182 -439536997 9482
928805415 954482476 861
969803595 998005028 9173
34144309 226780723 1784
386053895 697582934 8218
-29122078 912808477 7033
905703133 916706968 544
414744754 598878394 2576
388972844 978439247 6298
-711054070 -329971715 4940
383292272 856358486 3019
-237020745 802161581 3744
-742754084 -202125379 9050
-772087369 269846020 1307
218949206 236183358 7867
33512064 256715988 5462
767987646 818374018 9371
942423193 955767426 375
332778402 966157692 3156
-408343124 750469093 3490
-435961988 -222663757 3136
756583235 968093858 5498
-267754224 87002222 4373
-971774838 924313530 4321
872439778 919769634 173
-789642078 -297966060 7982
570496838 794754287 7312
-681397452 937780297 8587
688785362 735050780 5054
23452353 164016361 5107
-990900288 566761243 6575
576518526 635129891 9537
525181598 801540653 357
567250102 832638887 2767
570744678 757034625 3876
410983675 455827952 1622
585007451 878522714 640
275188482 601361893 7081
-597730493 -71055085 9276
-835546144 -266991104 7411
-99011045 -20235280 9916
104983651 506722876 7333
183183329 557055284 4423
482622588 689935191 3257
279476740 891328847 3116
234545672 469337688 9267
898600211 935873164 3029
508426880 763480061 8820
38595763 327790730 1934
-566313378 -438913309 5878
44079957 759146924 2997
-549644692 237324520 9892
-932590859 -177835754 3515
71694529 822965208 7963
-170309875 624083307 1793
154913480 993376128 9329
6515673 711509836 7652
536190738 573064608 5814
250114785 595444909 960
729715307 776772374 6226
277950494 995507671 9436
572471123 992718986 1276
218542745 601406037 2167
98279035 708411553 231
-203848470 566304051 5858
-287071480 977924080 8026
94353222 636984789 5357
473216263 988006135 6133
-277028869 43344796 141
-691201319 -481578607 2502
-444486125 142356891 7754
225013433 912965603 3038
-919527142 -257249958 843
248417880 426177590 7807
-498622998 -357173328 2206
-197843066 842066096 2141
241313868 295790475 8169
-533789686 469488430 6913
946867691 971305868 5799
565950086 895991015 6607
657145946 951165117 6299
456942618 542475109 7114
577345701 786456055 6264
857950991 919360243 1079
-776455823 -202981557 9089
-892247375 -254890802 6566
-545379465 -152600411 3535
-744650277 -433685839 1264
-83593859 41417760 5940
-250371776 501995089 7810
