100000 100
12848 22848 218
290538 300538 625
272606 282606 133
756678 766678 718
420380 430380 522
482921 492921 360
957290 967290 204
785779 795779 273
521877 531877 573
892647 902647 817
690578 700578 214
488294 498294 862
183427 193427 866
910399 920399 523
747470 757470 578
983898 993898 813
441749 451749 28
186109 196109 200
774683 784683 892
40499 50499 751
108705 118705 394
322306 332306 75
339370 349370 421
6716 16716 806
298954 308954 532
465121 475121 298
580701 590701 780
260675 270675 25
354779 364779 784
591747 601747 290
809623 819623 465
388857 398857 27
245901 255901 712
602218 612218 817
977587 987587 755
972602 982602 95
284512 294512 312
722292 732292 505
137744 147744 282
439466 449466 368
930994 940994 877
304777 314777 796
824376 834376 434
937724 947724 539
274136 284136 557
663655 673655 678
72030 82030 403
652460 662460 211
789944 799944 181
564599 574599 781
827564 837564 542
192077 202077 312
730615 740615 922
897685 907685 890
916780 926780 984
208617 218617 673
4558 14558 397
598412 608412 908
395096 405096 880
292994 302994 903
465905 475905 422
415741 425741 743
40466 50466 214
938744 948744 437
929047 939047 767
942703 952703 875
960305 970305 435
688734 698734 868
654623 664623 663
29903 39903 173
511652 521652 196
901853 911853 431
427802 437802 241
808410 818410 854
644664 654664 501
825291 835291 810
605383 615383 403
127515 137515 310
892902 902902 361
101180 111180 828
576953 586953 618
801203 811203 586
332065 342065 642
318861 328861 976
539781 549781 569
683921 693921 123
554655 564655 878
192927 202927 364
674108 684108 860
934824 944824 167
226841 236841 811
952504 962504 378
543755 553755 230
657080 667080 989
332881 342881 249
501243 511243 629
988916 998916 33
724115 734115 411
825156 835156 306
817906 827906 603
731745 741745 583
424491 434491 122
772344 782344 698
557324 567324 327
139845 149845 448
640821 650821 759
210759 220759 559
861323 871323 148
435093 445093 602
929340 939340 925
724035 734035 547
929705 939705 195
768071 778071 909
555587 565587 542
800615 810615 323
14134 24134 16
5446 15446 779
369783 379783 716
731777 741777 279
847050 857050 968
65107 75107 392
485284 495284 870
724564 734564 505
603077 613077 500
945845 955845 490
73721 83721 474
273720 283720 792
91087 101087 902
620415 630415 898
750613 760613 396
798899 808899 70
493776 503776 656
298289 308289 106
288477 298477 828
724712 734712 719
207630 217630 997
793220 803220 399
888802 898802 105
840906 850906 682
360866 370866 599
615114 625114 685
184481 194481 289
60184 70184 379
938639 948639 137
625359 635359 377
503739 513739 711
525512 535512 157
910958 920958 877
645551 655551 339
402317 412317 383
362043 372043 3
976523 986523 300
918324 928324 881
975392 985392 305
640041 650041 147
272988 282988 828
629861 639861 513
578032 588032 772
762639 772639 318
71489 81489 617
94760 104760 20
698520 708520 271
263079 273079 430
51955 61955 547
121255 131255 409
250167 260167 74
539896 549896 190
668693 678693 782
37045 47045 866
308107 318107 651
182145 192145 178
485107 495107 248
517040 527040 728
52524 62524 119
161956 171956 183
46683 56683 636
315993 325993 407
902192 912192 619
621735 631735 839
750042 760042 187
674289 684289 249
215990 225990 615
738520 748520 229
375100 385100 87
283792 293792 182
809350 819350 893
247073 257073 896
714032 724032 791
44803 54803 439
953563 963563 61
56546 66546 50
34344 44344 279
937439 947439 694
190103 200103 728
299921 309921 998
715415 725415 921
749095 759095 582
264903 274903 569
448655 458655 280
306491 316491 722
674398 684398 415
38709 48709 598
268750 278750 377
483951 493951 16
456722 466722 196
240306 250306 313
151846 161846 61
834357 844357 736
828533 838533 97
702193 712193 944
978168 988168 933
582345 592345 381
802496 812496 29
152185 162185 162
118069 128069 465
408761 418761 213
375773 385773 794
782024 792024 281
55170 65170 818
536551 546551 65
209509 219509 648
611201 621201 475
171715 181715 604
141647 151647 372
469804 479804 389
150501 160501 838
720266 730266 334
428938 438938 382
724373 734373 444
762163 772163 15
670499 680499 236
561618 571618 25
168247 178247 219
238133 248133 460
836381 846381 941
246704 256704 744
274390 284390 34
579915 589915 29
186047 196047 302
297056 307056 90
788461 798461 482
525739 535739 129
449101 459101 915
942007 952007 806
937379 947379 528
189899 199899 71
942085 952085 481
732301 742301 11
394457 404457 391
954325 964325 831
229865 239865 283
922436 932436 899
28223 38223 244
67338 77338 336
329825 339825 108
516838 526838 813
51012 61012 306
463778 473778 278
289657 299657 195
984060 994060 866
494135 504135 0
495364 505364 893
210617 220617 717
75757 85757 613
283958 293958 827
556574 566574 50
613653 623653 259
393714 403714 825
483552 493552 367
145933 155933 985
861353 871353 259
113894 123894 63
72969 82969 405
748750 758750 492
282023 292023 177
30460 40460 956
414568 424568 415
775195 785195 968
605817 615817 940
526803 536803 909
3779 13779 454
336837 346837 656
507229 517229 708
988626 998626 204
769918 779918 343
224665 234665 230
857346 867346 725
579156 589156 463
887282 897282 157
494288 504288 542
24622 34622 312
450265 460265 879
44614 54614 875
655903 665903 953
475738 485738 642
340545 350545 591
810475 820475 928
136089 146089 527
367174 377174 522
218610 228610 751
484470 494470 173
524784 534784 817
902979 912979 27
127386 137386 682
889412 899412 119
805626 815626 984
818236 828236 352
335593 345593 202
391318 401318 323
821790 831790 134
927850 937850 178
487900 497900 611
633306 643306 222
165900 175900 315
49046 59046 229
343345 353345 1
128209 138209 666
746963 756963 329
459160 469160 711
172249 182249 790
369723 379723 271
930739 940739 477
533169 543169 836
306698 316698 997
468765 478765 523
983033 993033 940
261478 271478 434
577769 587769 723
353388 363388 883
139012 149012 998
925764 935764 235
304711 314711 747
657804 667804 183
526233 536233 553
455048 465048 629
440254 450254 200
342931 352931 16
750509 760509 488
4545 14545 870
120284 130284 362
559399 569399 803
713685 723685 735
512192 522192 721
930180 940180 594
770193 780193 636
179171 189171 319
522161 532161 997
904862 914862 125
621296 631296 75
689291 699291 194
444278 454278 554
95737 105737 449
148770 158770 352
326339 336339 602
683086 693086 125
601514 611514 867
86495 96495 217
777441 787441 510
384692 394692 817
32280 42280 985
239253 249253 368
856126 866126 640
947774 957774 264
523235 533235 308
660034 670034 716
945822 955822 612
960391 970391 273
156101 166101 237
567212 577212 256
301687 311687 551
894555 904555 449
594825 604825 57
787150 797150 17
846442 856442 422
631075 641075 931
264152 274152 36
789893 799893 729
895126 905126 844
928745 938745 13
647859 657859 125
911783 921783 512
608861 618861 127
956482 966482 439
400114 410114 187
870066 880066 961
924990 934990 104
495407 505407 237
215118 225118 58
98243 108243 832
315356 325356 772
453507 463507 225
957132 967132 239
130612 140612 466
222762 232762 253
33170 43170 256
239498 249498 319
860258 870258 919
45657 55657 767
150534 160534 803
83965 93965 314
277731 287731 676
209366 219366 849
350573 360573 960
941169 951169 665
797252 807252 249
401513 411513 380
490285 500285 338
37939 47939 40
169022 179022 110
328154 338154 552
771963 781963 350
792559 802559 920
923155 933155 943
942795 952795 139
556689 566689 65
472034 482034 37
986674 996674 552
559535 569535 914
535582 545582 616
657074 667074 754
914939 924939 734
415738 425738 756
831261 841261 633
178859 188859 204
83519 93519 962
608319 618319 164
723749 733749 861
363154 373154 558
431908 441908 553
174262 184262 598
885003 895003 11
234915 244915 737
524658 534658 206
22829 32829 482
317775 327775 625
257141 267141 509
259407 269407 115
592038 602038 962
761370 771370 77
411054 421054 166
172450 182450 702
213790 223790 759
417739 427739 972
228134 238134 584
160432 170432 212
605880 615880 415
949959 959959 658
301075 311075 948
834537 844537 396
242368 252368 609
683971 693971 986
368423 378423 250
441578 451578 539
940133 950133 640
540319 550319 884
319490 329490 560
595279 605279 255
507440 517440 972
303255 313255 705
273001 283001 943
544187 554187 262
492852 502852 442
263683 273683 276
860613 870613 235
780225 790225 361
768032 778032 476
741695 751695 741
658600 668600 100
395380 405380 7
940103 950103 863
512669 522669 786
370922 380922 114
679243 689243 459
878195 888195 578
289447 299447 496
471691 481691 583
700014 710014 812
876253 886253 53
921001 931001 24
359336 369336 338
335851 345851 531
700515 710515 982
643055 653055 608
861310 871310 481
890275 900275 586
237477 247477 555
309736 319736 149
739933 749933 761
75896 85896 671
291717 301717 154
913554 923554 987
577664 587664 95
627718 637718 980
873251 883251 86
462045 472045 206
337481 347481 432
82216 92216 335
246614 256614 844
863915 873915 201
856057 866057 264
26057 36057 613
907713 917713 424
967906 977906 803
496853 506853 778
745526 755526 846
164495 174495 100
490460 500460 633
193625 203625 196
874868 884868 738
845511 855511 807
685440 695440 629
815534 825534 389
640098 650098 411
76836 86836 283
71741 81741 995
129724 139724 409
935865 945865 440
360418 370418 100
445137 455137 384
644406 654406 353
819443 829443 43
51341 61341 500
70034 80034 907
122329 132329 758
735509 745509 667
705231 715231 265
388636 398636 84
864385 874385 991
149366 159366 946
283687 293687 885
8949 18949 249
459159 469159 238
218421 228421 719
396877 406877 605
776482 786482 918
829575 839575 287
747885 757885 982
23021 33021 295
31704 41704 538
157813 167813 952
897323 907323 353
645720 655720 754
789480 799480 493
322365 332365 576
673573 683573 213
877255 887255 762
682030 692030 115
48685 58685 479
555651 565651 156
268559 278559 655
284872 294872 801
808530 818530 995
278790 288790 267
270283 280283 682
646244 656244 539
888948 898948 663
555129 565129 800
930095 940095 127
127364 137364 375
92820 102820 422
231188 241188 264
931026 941026 462
735312 745312 19
143141 153141 143
667534 677534 366
554948 564948 824
682595 692595 836
57496 67496 534
141073 151073 545
166963 176963 21
264762 274762 981
669994 679994 83
583618 593618 987
186813 196813 593
550593 560593 321
622131 632131 527
396301 406301 328
891677 901677 323
863356 873356 497
807781 817781 732
966768 976768 247
559494 569494 373
678300 688300 730
218227 228227 336
722636 732636 556
518692 528692 93
24016 34016 322
598598 608598 857
469042 479042 94
112783 122783 575
140257 150257 576
588893 598893 132
484917 494917 538
525641 535641 124
753401 763401 817
754326 764326 701
640865 650865 743
876644 886644 280
93976 103976 629
988567 998567 518
564490 574490 76
612941 622941 332
948618 958618 434
736075 746075 660
368284 378284 181
730653 740653 919
420985 430985 187
334211 344211 751
737516 747516 266
247307 257307 271
622193 632193 698
787260 797260 623
754776 764776 805
865994 875994 865
308461 318461 440
365077 375077 253
765912 775912 640
636460 646460 500
66803 76803 536
921711 931711 628
489402 499402 190
313478 323478 112
590945 600945 223
910683 920683 607
488090 498090 434
772608 782608 243
837373 847373 152
902126 912126 491
922105 932105 173
331162 341162 616
127841 137841 170
457894 467894 49
480271 490271 658
427154 437154 213
114654 124654 343
801844 811844 336
599679 609679 113
266362 276362 603
57974 67974 232
204628 214628 36
569055 579055 867
849162 859162 18
47756 57756 576
131595 141595 463
27917 37917 266
939463 949463 162
678304 688304 78
669889 679889 781
81293 91293 245
654103 664103 399
263329 273329 510
947445 957445 942
938660 948660 609
769868 779868 522
351464 361464 242
874205 884205 23
171170 181170 220
751397 761397 973
660295 670295 332
423222 433222 619
37689 47689 841
50961 60961 772
986171 996171 491
133268 143268 558
951365 961365 835
215537 225537 106
290616 300616 859
817925 827925 657
643057 653057 46
663730 673730 842
248224 258224 473
452462 462462 841
642366 652366 926
8772 18772 708
245905 255905 950
584556 594556 815
628109 638109 806
251151 261151 35
522079 532079 633
610989 620989 376
772959 782959 933
601427 611427 316
624815 634815 459
576930 586930 143
688924 698924 756
393160 403160 404
914971 924971 422
615148 625148 137
355200 365200 185
212267 222267 30
842942 852942 374
962559 972559 967
645380 655380 548
929863 939863 974
792477 802477 386
717512 727512 680
734277 744277 407
858004 868004 144
487997 497997 49
490781 500781 714
914326 924326 871
135613 145613 155
275835 285835 511
153415 163415 989
697588 707588 846
986908 996908 765
559676 569676 9
277894 287894 332
802344 812344 890
58877 68877 986
610068 620068 817
179778 189778 31
22261 32261 45
980731 990731 891
327705 337705 670
290256 300256 935
44668 54668 191
702535 712535 748
508897 518897 370
959794 969794 61
508532 518532 266
599088 609088 639
411926 421926 437
471133 481133 848
476818 486818 361
621710 631710 134
897203 907203 356
192662 202662 917
688354 698354 412
854951 864951 770
595499 605499 678
978704 988704 509
515691 525691 498
927648 937648 877
87384 97384 861
639545 649545 198
876449 886449 146
173015 183015 987
858902 868902 393
482046 492046 735
474442 484442 485
39350 49350 200
500596 510596 920
351748 361748 940
716253 726253 345
29340 39340 535
150986 160986 382
947066 957066 17
864138 874138 542
845007 855007 897
881307 891307 594
978775 988775 2
179667 189667 343
432673 442673 643
419030 429030 749
278802 288802 924
553715 563715 346
172550 182550 705
323355 333355 147
953389 963389 403
785718 795718 31
391045 401045 237
638949 648949 199
289323 299323 740
724530 734530 713
253438 263438 546
188788 198788 582
151025 161025 583
720981 730981 90
767805 777805 305
949314 959314 835
512456 522456 948
285220 295220 674
14709 24709 383
633165 643165 590
288364 298364 901
332491 342491 915
54524 64524 197
550458 560458 275
278006 288006 202
749961 759961 509
594012 604012 716
523921 533921 754
160104 170104 988
531582 541582 912
282435 292435 810
937127 947127 896
321069 331069 779
527721 537721 207
469512 479512 400
479390 489390 322
713655 723655 801
325260 335260 329
416400 426400 773
836916 846916 402
