100000 50
41797 42519 17
353046 353640 14
47101 47940 8
286581 286701 15
363130 363448 96
338342 338714 25
483591 484268 52
442929 443768 9
11087 11243 42
252960 253490 9
283313 283549 10
121540 122204 15
68988 69466 46
186370 186957 83
201097 201187 75
176548 176810 33
305067 305979 82
26547 26650 94
435723 436003 24
287034 287356 77
350770 351100 93
71044 71717 13
163081 163387 7
7889 8499 21
492661 492848 44
355459 355611 47
458305 459132 67
104772 105389 24
379752 379804 8
107745 108506 14
10899 11148 74
308426 309270 98
187123 187520 14
305448 305936 19
173287 174183 47
259747 260621 38
110494 111002 86
463514 463698 18
13223 13983 59
485116 485414 44
405029 405236 99
159090 159270 11
438590 438883 10
401692 401875 60
123375 124301 96
147490 147723 57
82863 83447 31
473396 474031 19
277003 277884 70
212153 212896 72
445742 446528 79
29636 29773 14
397232 398002 9
215620 216508 62
197725 198252 46
225691 226476 85
23210 23594 33
249088 249472 1
421989 422073 14
169723 170417 43
132837 133717 54
421207 421631 83
324929 325349 56
178748 178831 34
175775 176666 3
268894 269834 5
396638 397565 24
402597 403034 12
391476 392436 35
66357 66787 61
119346 119443 46
437961 438935 6
194382 194785 42
395709 396589 31
362593 363032 73
23514 23795 44
237610 237685 46
387378 387781 93
316427 316448 50
328163 328805 34
164315 165250 52
442132 442262 82
312419 313229 48
368957 369300 54
87629 88148 52
488761 489043 69
324775 325105 3
439534 440221 30
282982 283781 8
318101 318170 46
297524 298510 75
91905 92343 34
341089 341831 90
414113 414255 32
204435 205314 90
494088 494197 32
13463 14040 44
72708 73218 51
166581 167531 36
167385 167395 34
238792 239691 64
362963 362964 24
104720 105694 49
35012 35465 79
471726 472473 68
419180 419373 60
461782 461867 48
270130 270907 78
226284 227109 65
157966 158269 71
314622 315322 60
284080 284283 51
145813 146257 100
135865 136121 23
166430 167207 43
132872 132930 35
262086 262551 18
256745 257121 24
230723 231097 86
281671 282599 68
421053 421172 10
392129 392626 59
294077 294371 57
161603 162037 8
425254 425610 45
3438 4002 49
137735 138260 18
355646 356172 18
10050 10203 56
466550 467102 45
468617 469170 18
172025 172723 62
439828 440008 16
303387 303862 74
315848 316574 10
346385 346774 47
354015 354733 87
74932 75206 94
455468 455735 79
342918 343699 74
73784 73820 74
87631 88052 70
478202 478715 61
400093 400570 28
57308 58010 39
281071 281283 73
51106 51398 27
236685 237619 10
332137 332303 10
207570 208414 24
301881 302377 83
171107 171887 3
497790 498016 15
91356 92249 31
128031 128724 47
136160 136657 76
126623 126802 12
311848 312196 24
168565 168691 12
102025 102141 37
334139 334495 99
152535 153356 51
423465 423739 59
386425 386512 53
421948 422660 50
242237 242570 14
413413 413854 58
151156 151450 39
318003 318349 89
113270 113753 35
427099 427372 83
314020 314225 21
446356 446920 71
274629 274877 20
373779 374723 91
437922 438018 2
187941 188578 71
291289 292254 100
211359 211883 76
321345 321734 88
386319 386430 68
29684 30262 72
334479 334776 83
438753 439678 9
356695 356859 85
28569 29568 76
4800 5578 25
370138 370974 18
362555 363222 54
275038 275865 100
448326 448519 66
336769 336778 34
68016 68533 98
62328 63042 55
122006 122352 77
455470 456298 51
55919 56703 15
199029 199985 17
431379 432308 52
157465 157522 2
355881 356720 68
411826 412428 90
159438 160062 11
184380 184901 4
282414 283038 64
323336 324168 56
283368 283731 43
81566 82553 100
277379 278070 24
347072 347896 94
74755 74868 15
114458 115432 84
224383 225144 71
231597 231651 62
100172 100559 90
429729 430527 73
347390 347513 12
20719 21550 56
132188 133179 17
128849 129729 94
291027 291630 46
205458 206038 86
200830 201311 90
311063 311982 16
155567 155869 24
451260 451983 80
134623 134871 89
131332 131439 91
65929 66620 75
53062 53645 74
59611 59729 91
323890 324272 75
306743 307571 42
348993 349705 50
469362 470103 35
135317 135752 79
11657 11698 63
133557 133853 57
324510 325507 9
234891 235622 61
377925 378508 45
272648 273373 71
113446 114061 21
21741 22318 48
384783 385217 60
509046 509796 72
10648 10860 74
183878 184002 59
296007 296452 90
469042 469737 7
75171 75402 55
489673 490560 65
25344 25865 7
296563 296578 97
62977 63700 27
191551 191924 31
184494 184545 10
42996 43957 50
462625 463150 72
153447 154065 42
73597 73900 89
407328 407371 97
259077 259266 22
108073 108481 70
144789 145668 43
152834 153201 38
343925 344136 92
410320 411145 90
308324 309273 91
62328 63261 27
7736 7981 59
389222 389911 94
463696 464542 43
360732 361291 18
293933 294424 89
324750 325576 56
341752 342591 78
404818 405655 100
306017 306824 29
85643 85846 25
485683 485947 18
491137 491419 71
74338 75015 72
177688 178566 20
244064 244696 96
266263 266895 16
301942 302461 99
32868 33474 67
427323 427330 87
1618 2280 74
399433 399791 87
338669 339012 4
421564 421680 91
334579 335151 88
359047 359602 59
90324 90998 92
95697 95884 65
175497 175682 62
206248 206771 87
302977 303546 7
398863 399374 13
223975 224036 18
48805 49424 8
117804 118131 73
92857 93679 88
208150 208356 25
59079 59100 4
338252 338434 22
105017 105427 22
59514 60059 64
305436 306329 99
357425 357945 88
417049 417657 37
255804 256364 26
173787 174588 57
375005 375542 68
358645 358764 40
313848 314020 89
231567 232379 74
457990 458649 93
360148 360766 13
260390 261261 61
263996 264714 7
223244 223997 37
90409 91282 40
419258 419363 41
482105 482753 66
313671 313864 28
295041 295389 55
503660 504334 33
481946 482198 63
244653 245369 93
39442 40234 43
285725 285769 31
104783 105190 90
151626 152160 31
98822 99380 5
58931 59019 39
325209 325968 63
493701 494367 86
356529 357213 4
139195 139895 96
22318 23270 48
335609 335777 88
265508 266228 52
134620 135497 30
59892 60500 48
413045 413577 61
179561 180070 40
63313 63414 39
268939 269575 89
321112 321159 35
390162 390870 62
80856 81089 42
249355 249712 56
350599 351335 17
174485 174668 37
291464 292216 29
205806 205971 21
371438 372057 44
121006 121823 1
170043 170803 81
272040 272346 20
302912 303887 69
204551 204861 42
216433 216711 77
148997 149436 44
108843 108977 94
360764 361505 100
205429 205560 88
436569 437555 74
154138 154526 10
338269 338853 17
230765 231727 38
110465 111428 99
393525 393622 90
124148 124333 35
398254 398430 8
364475 364476 65
68923 69395 8
129797 130785 33
271424 272135 21
62268 63229 84
89865 90414 100
169578 169839 92
109746 110679 20
58672 58988 50
149343 149990 32
20174 21068 71
376645 376842 41
370760 371012 45
496813 497396 17
159572 160363 18
176772 176795 51
126226 126837 51
228546 229229 71
436536 437197 9
491531 492255 11
325634 326179 62
106499 106724 25
467341 467559 27
322592 323027 65
420442 421002 38
481650 481826 40
197520 198480 80
364881 365855 18
183068 183487 16
21757 21948 56
94995 95821 49
267789 268365 6
314279 314679 57
458247 459149 95
46403 46757 95
188783 189667 33
65957 66239 36
180413 180728 80
78716 79685 98
83002 83538 19
263088 263269 81
335156 335330 97
116319 117197 48
336175 336709 37
27430 28078 51
113314 113881 24
280921 281019 97
386483 386847 8
484229 484248 62
105628 105819 79
224288 224598 2
145313 145415 66
132809 132923 29
72244 72351 61
461859 462849 87
48583 49137 30
16379 16492 4
252019 252560 28
51446 52422 53
351680 352576 88
425578 425746 68
442341 443336 46
211137 211696 82
231135 232063 63
459006 459867 32
447960 448295 1
168895 169376 57
343694 344443 88
43981 44042 78
128807 129355 70
145903 146650 55
332259 332715 43
284146 284225 91
181182 181997 80
56536 57505 68
225793 225967 100
370608 371607 9
307907 308337 26
157846 158525 57
140342 140546 35
171846 172489 84
337870 338800 15
149188 149659 52
413195 413645 37
201917 202335 21
292747 293635 50
258667 259556 3
469568 470128 77
200383 200441 98
254878 255828 90
123274 123801 83
109539 110200 60
274272 274354 87
345525 346003 91
189460 190366 42
441840 442122 25
160333 161328 98
272367 272590 34
72419 72794 100
155877 155998 15
354338 354572 50
196368 196511 15
235379 235794 86
319403 319485 52
50621 51470 48
159650 160558 64
316653 317339 94
88014 88486 34
61410 62051 41
257003 257398 41
400817 401706 51
322745 322925 99
97424 98127 97
69826 70399 44
19450 20287 93
358241 358528 50
175866 176558 18
54802 55601 2
439689 440228 58
59587 60173 87
150239 151225 34
287321 287837 23
214475 215253 47
176289 177182 52
428648 429215 47
102093 103016 4
8058 8378 89
11007 11397 76
205080 205350 24
343129 343960 59
495972 496086 12
87460 87798 5
83261 83520 43
463256 463513 88
285863 286695 87
3141 3843 96
221872 222618 65
169349 169365 92
299075 299116 79
501333 501678 4
454427 455347 76
41065 41070 45
260658 261054 79
92608 92734 71
145146 145805 85
429990 430915 58
482071 482248 6
463034 463484 8
423584 424307 46
207596 207668 56
389081 389921 85
103202 103982 96
24398 24470 93
481353 482044 53
180370 180972 48
111749 112635 5
48176 49005 98
181530 181700 69
340917 341818 49
377931 378469 14
203134 203953 71
381436 381717 78
71451 71898 68
413615 414302 7
254149 254802 85
443786 444571 100
58081 58350 54
207264 207997 45
396866 397549 57
116298 116376 60
234843 234989 74
350863 351597 16
204114 204597 71
259785 260606 64
73941 74346 29
286869 287790 87
231168 231291 62
260565 261323 97
212523 212923 28
399242 399567 31
9490 10256 33
409870 410668 29
344664 345364 18
142128 142969 84
275928 276296 62
445778 445952 47
182317 182463 39
132929 133826 5
224818 225605 100
31392 31863 49
345372 345663 5
31577 32153 23
459614 460567 94
364233 364996 71
283700 284299 57
134780 135026 97
306894 307437 99
296172 297135 55
421493 421632 53
179053 179749 6
434773 434845 6
443056 443436 98
442410 442603 71
269967 270026 87
323342 323470 32
310786 311012 32
407012 407904 85
91484 92161 73
24500 24781 23
285371 286087 9
17371 18218 42
243649 243867 42
439021 439828 88
290639 291571 78
38304 38999 32
129571 130496 53
30709 31299 13
13274 13775 10
471539 472033 55
360907 361140 64
17503 17634 65
442717 442867 91
426598 427576 8
175883 176236 10
73656 74642 70
336328 336783 72
192579 192893 83
146168 146795 9
33164 34017 53
362730 362936 7
463251 463547 52
423309 423374 3
115198 115707 79
443878 443932 73
360961 361403 13
440744 441716 40
338557 338602 86
419354 419919 46
294862 295711 52
326460 327184 25
107816 108677 27
76039 76653 2
279099 279818 99
206268 206746 71
32272 32687 26
331467 331742 33
26081 26274 97
196302 196634 69
468329 468427 53
404448 404478 72
443998 444940 32
411218 411379 70
401209 402033 13
98541 99224 61
199174 200068 78
354678 354958 29
435071 435940 24
352166 352949 90
191418 192196 87
385235 385590 28
365787 365842 78
473532 474375 32
309491 309936 32
221462 221987 22
263750 264685 37
187033 187271 86
441424 441469 87
461277 462271 70
194886 195074 67
457216 457704 31
41952 42419 88
42927 43429 71
298479 299313 64
161878 162384 7
356319 356414 81
49412 50013 88
284034 284941 39
142999 143414 65
480508 481148 84
318080 318780 52
326726 327656 35
484107 484751 31
401013 401261 48
215493 215658 25
145570 145672 27
269564 269776 31
400161 400667 42
102649 103157 45
272384 272527 92
139234 140011 60
191225 191562 84
118330 118667 16
158192 158879 18
451367 451844 50
31160 31227 66
340080 340590 69
301552 301786 58
194595 195068 27
442764 442870 13
285662 286186 86
476249 476735 65
421515 421698 86
163164 163684 26
259053 259583 45
481484 482421 70
25078 25518 91
144369 145209 8
430934 431365 53
198635 199482 27
218619 218692 90
80726 81080 33
129510 130038 80
127991 128483 97
24640 24947 17
49071 49516 54
135261 135276 63
116359 116906 34
320187 320310 15
394574 394839 58
135607 135610 84
405243 405609 88
450173 450789 70
337720 338479 30
214073 214348 8
210626 211104 12
21356 22263 69
113774 114572 69
452782 453749 63
149506 149575 60
452850 452991 52
41239 41677 63
174892 174980 21
36058 36652 17
456394 457028 29
140068 140375 45
253230 253991 64
48558 48991 46
141644 142369 51
102421 102854 41
458670 458909 55
429587 429714 76
459525 459758 31
264084 264588 67
323433 323878 60
235720 235800 84
481165 481662 37
226056 226200 33
475221 476123 6
84271 85045 91
112115 112824 63
330359 330947 97
6670 6844 31
39595 39680 30
359653 360459 21
284462 285248 76
46459 47267 21
44404 45396 65
407771 408573 48
282541 283260 22
25741 26533 76
83198 84051 55
156473 156981 96
48615 49103 24
370029 370739 53
315026 315157 96
139882 140392 87
470770 471146 53
430201 430804 87
398125 398634 13
354355 355008 61
154825 154937 72
165279 165306 68
402235 403185 62
182005 182161 58
52261 53103 28
267436 267984 29
454937 455021 34
318677 319360 20
50853 51368 98
455870 456668 76
159717 160436 23
149813 150320 38
358812 359714 12
213637 213688 58
244732 245083 51
84088 85051 69
278673 278877 11
360547 360771 22
18790 18980 82
256071 256682 65
458404 459291 15
261776 262607 16
52059 52414 44
14211 14691 95
126284 126902 44
448799 449405 58
116759 117302 40
441322 441954 5
136203 136227 2
14671 15495 66
77881 78788 7
346361 347209 64
166984 167920 93
208073 208076 11
58789 59192 75
336343 336597 53
50720 51604 68
305813 306296 52
140649 141049 39
358358 359047 17
420012 420309 14
75854 76084 67
480711 480802 11
384764 385707 39
166681 166760 36
248457 248497 52
324919 325576 72
474605 475323 96
66464 67413 30
388492 389348 66
9422 10166 15
315890 316670 95
269328 269565 18
34153 34718 4
247673 247850 11
455951 455961 15
190676 191266 25
122280 123142 55
322394 323036 7
413352 413864 7
508337 509326 19
204641 204769 12
473365 473972 95
162470 162618 64
298515 298971 63
402818 403619 71
158342 159215 45
364728 365359 82
494795 495457 45
412214 412613 17
418828 419797 55
629 1481 67
310076 310629 26
299368 299490 82
52926 53790 98
14110 14692 59
386588 386600 34
384176 384250 12
446305 446530 32
469332 470149 82
454235 454889 36
195856 196191 23
274074 274130 54
335171 335907 59
415781 416571 78
84871 84872 1
25079 25608 2
331556 332115 23
213147 213396 31
292929 293922 97
473833 474208 36
150161 150667 99
335549 335883 6
437325 437458 95
80851 81012 100
369907 370660 79
261893 262751 24
197384 197520 55
62317 63212 83
361187 361211 34
387743 388137 18
159628 160035 43
221005 221236 1
258083 258389 12
15859 16077 1
70922 71216 15
166147 166943 71
248225 248568 12
378914 379248 24
332976 333798 34
134164 135090 66
44989 45222 60
168241 168431 44
203971 204846 50
444780 445573 47
68729 69010 68
380806 381550 8
147335 147455 3
263548 264326 76
291287 291894 22
166751 166860 80
26053 26228 33
38945 39608 16
367049 367262 21
334215 334783 79
472303 473159 91
428125 428846 30
55712 55782 89
301891 302108 71
48223 48853 87
387952 388775 39
275170 275935 40
398387 399376 92
435681 435899 77
61813 62401 27
188816 189701 80
429511 430345 69
383986 384522 95
462383 462470 74
333792 333941 96
501446 502438 37
237158 237534 54
21095 21878 80
494474 494773 85
53551 54071 46
328930 329492 21
53745 54029 38
73499 74091 30
377556 378168 11
327261 327651 91
133854 134784 32
423979 424528 63
15719 16112 62
80284 80996 40
482978 482982 22
279442 279783 3
416450 417124 13
280053 280910 38
194193 194899 41
283913 284686 78
95437 95834 25
324272 324731 64
79730 80061 25
91570 91905 23
389637 390132 42
128560 128669 53
307578 307929 40
286006 286399 19
492348 492970 77
146361 146657 48
482591 482984 91
20599 20698 20
462594 462924 4
82890 83868 11
373389 374003 30
139692 140454 65
496303 497032 98
70272 70749 63
133803 133968 42
344484 345175 35
314371 315096 49
122873 123292 73
167747 168265 84
407791 408573 73
492166 492188 76
135469 135861 76
0 507 86
330235 330649 86
138621 138842 51
371008 371292 82
28782 29367 85
167161 167216 73
164007 164883 33
45840 46281 73
248978 249456 38
223276 223588 64
488531 488701 17
500048 500493 40
480370 480948 49
97381 97981 20
253868 254037 100
53000 53468 86
268514 269257 32
206035 206278 98
411278 411478 70
284481 285342 25
373685 373990 3
261552 262422 26
37911 38712 17
107136 107689 2
309003 309683 38
353383 354140 16
317586 318473 23
69383 69971 6
200247 200918 43
32736 32768 90
465380 465704 8
209617 210073 5
48985 49210 89
56048 56193 35
354371 354525 68
495000 495966 100
231046 231551 55
1429 2396 26
423238 423339 27
469468 469697 54
448761 448884 56
325743 326220 57
64995 65352 78
84556 85327 33
248061 248618 24
154867 155488 80
